text,label
"[COMPANY] Philip Morris International Inc. (PM)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 18 Buy, 6 Hold, 1 Sell (25 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 37 days.
[OPTIONS] Options market: Put/Call ratio 0.80 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.7).
[PRICE] Price action: down 1.4% last 7 days (weak signal). Volume: +8.1% vs average.",2
"[COMPANY] Philip Morris International Inc. (PM)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 18 Buy, 6 Hold, 1 Sell (25 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 7 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 0.80 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.1).
[PRICE] Price action: up 2.4% last 7 days (moderate signal). Volume: -10.2% vs average.",1
"[COMPANY] Philip Morris International Inc. (PM)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 18 Buy, 6 Hold, 1 Sell (25 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 67 days.
[OPTIONS] Options market: Put/Call ratio 0.80 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 15.2).
[PRICE] Price action: up 1.4% last 7 days (weak signal). Volume: +6.1% vs average.",2
"[COMPANY] Philip Morris International Inc. (PM)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 18 Buy, 6 Hold, 1 Sell (25 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 36 days.
[OPTIONS] Options market: Put/Call ratio 0.80 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.6).
[PRICE] Price action: down 1.4% last 7 days (weak signal). Volume: +0.6% vs average.",2
"[COMPANY] Philip Morris International Inc. (PM)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 18 Buy, 6 Hold, 1 Sell (25 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 6 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 0.80 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 20.6).
[PRICE] Price action: up 1.4% last 7 days (weak signal). Volume: +6.8% vs average.",0
"[COMPANY] Philip Morris International Inc. (PM)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 18 Buy, 6 Hold, 1 Sell (25 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 82 days.
[OPTIONS] Options market: Put/Call ratio 0.80 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.1).
[PRICE] Price action: up 1.9% last 7 days (weak signal). Volume: +15.3% vs average.",2
"[COMPANY] Philip Morris International Inc. (PM)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 18 Buy, 6 Hold, 1 Sell (25 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 52 days.
[OPTIONS] Options market: Put/Call ratio 0.80 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: down 1.6% last 7 days (weak signal). Volume: +14.0% vs average.",2
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] 5 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Should You Invest in the Industrial Select Sector SPDR ETF (XLI)?; Union Pacific's Solid Demand & Improving Supply Chain Congestion Triggers 5% Pri....
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 8 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.4).
[PRICE] Price action: up 0.8% last 7 days (weak signal). Volume: +2.5% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 63 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.2).
[PRICE] Price action: down 1.9% last 7 days (weak signal). Volume: +10.6% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 35 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bearish, high volatility (VIX: 26.1).
[PRICE] Price action: down 5.7% last 7 days (strong signal). Volume: +6.7% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 4 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 0.1% last 7 days (weak signal). Volume: -9.3% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 71 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: down 0.2% last 7 days (weak signal). Volume: -8.1% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 40 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.5).
[PRICE] Price action: up 2.5% last 7 days (moderate signal). Volume: +20.0% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 10 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 3.0% last 7 days (moderate signal). Volume: +5.3% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 64 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.5).
[PRICE] Price action: down 1.4% last 7 days (weak signal). Volume: -11.7% vs average.",2
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 33 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 0.7% last 7 days (weak signal). Volume: +11.1% vs average.",0
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 3 days (imminent volatility).
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.3).
[PRICE] Price action: up 1.7% last 7 days (weak signal). Volume: +8.4% vs average.",0
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 70 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.2).
[PRICE] Price action: up 2.9% last 7 days (moderate signal). Volume: +6.0% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 40 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.3).
[PRICE] Price action: up 5.3% last 7 days (strong signal). Volume: +33.3% vs average.",2
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] 1 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Should You Invest in the Fidelity MSCI Industrials Index ETF (FIDU)?.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 9 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: down 1.2% last 7 days (weak signal). Volume: -0.1% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 69 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.0).
[PRICE] Price action: up 0.7% last 7 days (weak signal). Volume: +9.9% vs average.",2
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 40 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.4).
[PRICE] Price action: down 2.7% last 7 days (moderate signal). Volume: +17.2% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 9 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.2).
[PRICE] Price action: down 2.6% last 7 days (moderate signal). Volume: +4.2% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 70 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.4).
[PRICE] Price action: up 0.3% last 7 days (weak signal). Volume: -3.9% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 39 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.7).
[PRICE] Price action: down 3.0% last 7 days (moderate signal). Volume: +12.8% vs average.",0
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 9 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.1).
[PRICE] Price action: up 5.6% last 7 days (strong signal). Volume: +7.8% vs average.",1
"[COMPANY] Union Pacific Corporation (UNP)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 29 Buy, 17 Hold, 1 Sell (47 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 69 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 15.2).
[PRICE] Price action: up 1.3% last 7 days (weak signal). Volume: +6.5% vs average.",1
"[COMPANY] UNP (UNP)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.6).
[PRICE] Price action: down 0.8% last 7 days (weak signal). Volume: +4.6% vs average.",1
"[COMPANY] UNP (UNP)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 20.6).
[PRICE] Price action: up 3.5% last 7 days (moderate signal). Volume: -4.3% vs average.",0
"[COMPANY] UNP (UNP)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.1).
[PRICE] Price action: down 2.5% last 7 days (moderate signal). Volume: -3.1% vs average.",0
"[COMPANY] UNP (UNP)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.95 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 0.6% last 7 days (weak signal). Volume: -7.0% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] 46 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: JPMorgan, Wells Fargo, Bank of America and Citi beat earnings expectations, but worries about headwinds remain; Wall Street Breakfast: What Moved M....
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.4).
[PRICE] Price action: up 4.3% last 7 days (moderate signal). Volume: +11.9% vs average.",2
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.2).
[PRICE] Price action: down 0.6% last 7 days (weak signal). Volume: -8.2% vs average.",2
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bearish, high volatility (VIX: 26.1).
[PRICE] Price action: down 11.4% last 7 days (strong signal). Volume: +26.5% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 2.6% last 7 days (moderate signal). Volume: +2.7% vs average.",0
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 1.0% last 7 days (weak signal). Volume: +0.8% vs average.",0
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.5).
[PRICE] Price action: down 0.0% last 7 days (weak signal). Volume: +0.2% vs average.",2
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 2.9% last 7 days (moderate signal). Volume: +10.4% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.5).
[PRICE] Price action: down 3.9% last 7 days (moderate signal). Volume: -9.5% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 4.8% last 7 days (moderate signal). Volume: +27.6% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.3).
[PRICE] Price action: up 3.2% last 7 days (moderate signal). Volume: +14.2% vs average.",0
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.2).
[PRICE] Price action: up 4.5% last 7 days (moderate signal). Volume: +1.5% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.3).
[PRICE] Price action: up 9.1% last 7 days (strong signal). Volume: +29.3% vs average.",2
"[COMPANY] WFC (WFC)
[NEWS] 33 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Citigroup To Cut 20,000 Jobs In Major Strategic Overhaul, Cites 'Disappointing' Q4; ‘The consumer is fine,’ says a key JPMorgan exec; Breaking Down....
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: down 5.0% last 7 days (strong signal). Volume: +14.6% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.0).
[PRICE] Price action: up 7.6% last 7 days (strong signal). Volume: +27.4% vs average.",2
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.4).
[PRICE] Price action: up 0.8% last 7 days (weak signal). Volume: +17.7% vs average.",2
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.2).
[PRICE] Price action: down 1.4% last 7 days (weak signal). Volume: +21.9% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.4).
[PRICE] Price action: up 1.8% last 7 days (weak signal). Volume: -0.2% vs average.",2
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.7).
[PRICE] Price action: down 0.9% last 7 days (weak signal). Volume: +0.2% vs average.",0
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.1).
[PRICE] Price action: down 2.2% last 7 days (moderate signal). Volume: +45.0% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 15.2).
[PRICE] Price action: up 3.4% last 7 days (moderate signal). Volume: -4.4% vs average.",0
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.6).
[PRICE] Price action: down 3.3% last 7 days (moderate signal). Volume: +11.6% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 20.6).
[PRICE] Price action: up 10.0% last 7 days (strong signal). Volume: +42.6% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.1).
[PRICE] Price action: up 6.1% last 7 days (strong signal). Volume: +2.1% vs average.",1
"[COMPANY] WFC (WFC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.66 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: down 3.0% last 7 days (moderate signal). Volume: -0.6% vs average.",1
"[COMPANY] ORCL (ORCL)
[NEWS] 8 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: How big tech's move into healthcare could make you money; Oracle (ORCL) Outpaces Stock Market Gains: What You Should Know; Oracle (ORCL) Makes In-S....
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.4).
[PRICE] Price action: up 3.2% last 7 days (moderate signal). Volume: -0.6% vs average.",2
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.2).
[PRICE] Price action: up 1.9% last 7 days (weak signal). Volume: -1.5% vs average.",1
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: bearish, high volatility (VIX: 26.1).
[PRICE] Price action: down 6.2% last 7 days (strong signal). Volume: -2.0% vs average.",1
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 2.1% last 7 days (moderate signal). Volume: -8.1% vs average.",2
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 0.5% last 7 days (weak signal). Volume: -9.3% vs average.",1
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.5).
[PRICE] Price action: up 17.7% last 7 days (strong signal). Volume: +20.2% vs average.",2
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 4.3% last 7 days (moderate signal). Volume: +13.8% vs average.",0
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.5).
[PRICE] Price action: up 1.8% last 7 days (weak signal). Volume: +12.6% vs average.",0
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: down 9.8% last 7 days (strong signal). Volume: -18.1% vs average.",2
"[COMPANY] ORCL (ORCL)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.59 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.3).
[PRICE] Price action: down 1.9% last 7 days (weak signal). Volume: -2.7% vs average.",0
